session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
62c74c3b6c76c568d42cc6cc,5b97f70161c19e00018db4a8,APPROVED,2022-07-07 21:12:31.675000,2022-07-07 21:32:56.549000,1224.874,38,3184,3,100,2022-07-09 17:27:49.597000,NOCODE,United States,United States,Full-Time,English,United States,Male,No
62c75c220e324cb81916fa03,5f8461c7c4a37809c686303d,APPROVED,2022-07-07 22:20:20.485000,2022-07-07 22:41:10.297000,1249.812,25,2289,21,98,2022-07-09 17:27:49.647000,49E292D8,United States,United States,Full-Time,English,United States,Female,DATA EXPIRED
62c75c222591fe46013a8fba,62348f3b53e65a4bfb7acd8b,APPROVED,2022-07-07 22:20:22.406000,2022-07-07 22:38:39.713000,1097.307,42,410,0,100,2022-07-09 17:27:49.700000,49E292D8,United States,United States,Unemployed (and job seeking),English,United States,Male,No
62c75c23296f064a6f61f3ec,5e059d2bb1fb05fd1f841142,APPROVED,2022-07-07 22:20:19.912000,2022-07-07 22:56:33.064000,2173.152,57,1962,2,100,2022-07-09 17:27:49.754000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62c75c244a0cd8678026dcb6,62a889993e01c9e01ee7066e,APPROVED,2022-07-07 22:27:44.805000,2022-07-07 22:45:38.039000,1073.234,44,220,0,100,2022-07-09 17:27:49.805000,49E292D8,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
62c75c2486ad23f7df553dbf,607db957e9d570c7c2657b8d,APPROVED,2022-07-07 22:20:20.683000,2022-07-07 22:44:33.678000,1452.995,53,2183,2,100,2022-07-09 17:27:49.857000,49E292D8,United States,United States,Full-Time,English,United States,Female,No
62c80febf6ac9911e3ea469d,57bfc1beef05670001ee84c2,APPROVED,2022-07-08 11:07:26.396000,2022-07-08 11:26:06.162000,1119.766,27,3580,17,99,2022-07-09 17:27:49.907000,49E292D8,United States,United States,Full-Time,English,United States,Male,Yes
62c80ff0f3967e87ecbd609f,5e8b89d0afcb1606e761ef7f,APPROVED,2022-07-08 11:08:12.698000,2022-07-08 11:54:55.131000,2802.433,33,2245,3,100,2022-07-09 17:27:49.958000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62c80ff1109ef14181ebee0f,603e370c5ed1c2db2c3bde24,APPROVED,2022-07-08 11:07:31.066000,2022-07-08 11:32:13.972000,1482.906,36,2035,1,100,2022-07-09 17:27:50.005000,49E292D8,United States,United States,Full-Time,English,United States,Male,Yes
62c80ff505652c65d0b26543,6095a3cfda27eb98bb3b74f0,RETURNED,2022-07-08 11:07:33.132000,2022-07-08 11:48:26.482000,2453.35,44,1451,0,100,,NOCODE,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62c80ffc09943ca72d31dc37,580d5d1f357e890001dd14ce,APPROVED,2022-07-08 11:07:40.938000,2022-07-08 11:23:57.837000,976.899,38,3537,10,100,2022-07-09 17:27:50.056000,49E292D8,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Male,No
62c81bdc1775ebbc49ab3e86,5ab3fc4b5f01000001cb07e2,APPROVED,2022-07-08 11:58:23.403000,2022-07-08 12:23:42.428000,1519.025,41,3520,9,100,2022-07-09 17:27:50.108000,NOCODE,United States,United States,Full-Time,English,United States,Male,No
62c81bddce5ea1dcb21a526e,5dd56e51954d1952f17bb57b,RETURNED,2022-07-08 11:58:40.274000,,195181.23445,68,2471,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62c81bde1a4f24455f7d82bb,62b5e918431b5ec402c33201,APPROVED,2022-07-08 11:58:24.067000,2022-07-08 12:49:44.087000,3080.02,35,123,1,100,2022-07-09 17:27:50.169000,NOCODE,United States,United States,Full-Time,English,United States,Male,No
62c81bdece711c9fc64a2104,614fd56753386a7c522d5feb,APPROVED,2022-07-08 11:58:28.767000,2022-07-08 12:15:45.087000,1036.32,47,1776,18,97,2022-07-09 17:27:50.380000,49E292D8,United States,United States,Part-Time,English,United States,Male,No
62c81be19f5815d67b0c581d,629e241d171ec6698e05f149,APPROVED,2022-07-08 11:58:54.488000,2022-07-08 12:13:01.513000,847.025,26,272,0,100,2022-07-09 17:27:50.434000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62c81be4575894d643f05822,5d49f4a37e5ca20001f19677,RETURNED,2022-07-08 12:01:24.376000,,195017.176396,24,189,2,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62c820158efadaf2105fda67,5edd7f96ca05b8a8b4eebeb4,APPROVED,2022-07-08 12:16:27.109000,2022-07-08 12:33:59.541000,1052.432,39,847,2,100,2022-07-09 17:27:50.491000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62c8245ac9413aaa7c9cbbf3,5fc035f6c039c1402117124b,RETURNED,2022-07-08 12:35:13.538000,2022-07-08 13:20:05.752000,2692.214,27,162,0,100,,NOCODE,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62c8308338aa39fd5b031bea,62914a626c466a73029168fc,APPROVED,2022-07-08 13:31:57.989000,2022-07-08 14:20:33.438000,2915.449,28,158,0,100,2022-07-09 17:27:50.547000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62c832401bab53dcb495baea,5bbd033261968f0001f02bac,APPROVED,2022-07-08 13:39:56.343000,2022-07-08 14:00:07.937000,1211.594,38,1956,0,100,2022-07-09 17:27:50.610000,49E292D8,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
62c83dea4bce9090975a3c83,627e807715abf2361938fd68,APPROVED,2022-07-08 14:23:40.758000,2022-07-08 14:38:12.958000,872.2,29,252,0,100,2022-07-09 17:27:50.683000,49E292D8,United States,United States,Other,English,United States,Female,No
62c83ded602fefb93ae301e2,5484fd09fdf99b38dfb9645c,APPROVED,2022-07-08 14:23:46.462000,2022-07-08 14:53:51.263000,1804.801,33,3195,18,99,2022-07-09 17:27:50.737000,49E292D8,United States,United States,Full-Time,English,United States,Female,No
62c83def9074b1daafbc7198,596bac33670f410001fe9c07,APPROVED,2022-07-08 14:23:43.346000,2022-07-08 14:50:26.928000,1603.582,29,1444,0,100,2022-07-09 17:27:50.812000,49E292D8,United States,United States,Part-Time,English,United States,Female,No
62c83df0b4c0edd1f231a75a,56b4b565b2de2a000d3316ba,APPROVED,2022-07-08 14:23:44.676000,2022-07-08 14:42:25.659000,1120.983,32,946,3,100,2022-07-09 17:27:50.876000,49E292D8,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
62c845aab3a5a5541ff90bab,5ff94e71c59814230b0fb713,APPROVED,2022-07-08 14:56:42.497000,2022-07-08 15:36:35.517000,2393.02,30,1550,5,100,2022-07-09 17:27:50.981000,49E292D8,United States,United States,Other,English,United States,Male,DATA EXPIRED
62c845ab2fe171c85117d5de,61096b18dc10f2a5fb0db48b,APPROVED,2022-07-08 14:56:46.647000,2022-07-08 15:16:25.629000,1178.982,42,1750,0,100,2022-07-09 17:27:51.038000,49E292D8,United States,United States,Part-Time,English,United States,Male,No
62c845ae416ec908f869960c,5608a73fd7def20012b7389d,APPROVED,2022-07-08 14:57:18.892000,2022-07-08 15:10:27.967000,789.075,34,3616,8,100,2022-07-09 17:27:51.087000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Male,No
62c845ae82b6c35d61e77de8,5ea77b0161f86b151f475c8f,APPROVED,2022-07-08 14:56:49.739000,2022-07-08 15:16:20.429000,1170.69,34,2440,2,100,2022-07-09 17:27:51.143000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62c845afdda59c8eae6679a9,5b82247316aa4400016aa924,APPROVED,2022-07-08 14:56:53.549000,2022-07-08 15:16:34.612000,1181.063,40,1392,2,100,2022-07-09 17:27:51.213000,49E292D8,United States,United States,Full-Time,English,United States,Female,No
62c84f269d38b0784c5ee4d2,623519c893eaebfcb0046e26,APPROVED,2022-07-08 15:37:14.561000,2022-07-08 16:06:13.179000,1738.618,36,517,1,100,2022-07-09 17:27:51.268000,49E292D8,United States,United States,Full-Time,English,United States,Female,No
62c84f26f815413f9c11038f,55e59b81c70c7a000b2a5ad9,RETURNED,2022-07-08 15:37:17.419000,,182064.296533,43,537,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62c84f2808e92d37d05ee4b8,5e8cf14c0bec230b335e060d,APPROVED,2022-07-08 15:37:15.408000,2022-07-08 15:55:02.332000,1066.924,46,1794,10,99,2022-07-09 17:27:51.346000,49E292D8,Trinidad and Tobago,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
62c84f28a8ea208a8269d9bb,58742bf5d53c97000159df8c,APPROVED,2022-07-08 15:37:19.940000,2022-07-08 15:52:01.724000,881.784,33,3254,2,100,2022-07-09 17:27:51.412000,49E292D8,United States,United States,Part-Time,English,United States,Female,No
62c84f2966d122a55a6995d5,5ef246c6d2b9060809858e7e,APPROVED,2022-07-08 15:37:31.219000,2022-07-08 15:55:25.293000,1074.074,27,336,0,100,2022-07-09 17:27:51.463000,49E292D8,United States,United States,Full-Time,English,United States,Female,No
62c85126705c50d82544ae1f,5ec403bb09d0e02a060bd5e6,APPROVED,2022-07-08 15:45:46.152000,2022-07-08 15:56:11.095000,624.943,27,2777,3,100,2022-07-09 17:27:51.511000,49E292D8,United States,United States,Full-Time,English,United States,Female,No
62c853cdf949ef349fe9a817,60721a45b75cb8f4b00abd05,APPROVED,2022-07-08 15:57:00.995000,2022-07-08 16:41:43.769000,2682.774,33,1520,4,100,2022-07-09 17:27:51.595000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
62c853ce5212a1a9bd110da0,5dfdc45e617219a8e2e05c26,APPROVED,2022-07-08 15:57:02.988000,2022-07-08 16:13:58.085000,1015.097,26,1616,3,100,2022-07-09 17:27:51.647000,49E292D8,United States,United States,Part-Time,English,United States,Male,Yes
62c853d4051a9a4e54e77dcc,6117ae23774b3ff0f9e08052,APPROVED,2022-07-08 15:57:10.509000,2022-07-08 16:12:09.105000,898.596,36,1188,4,100,2022-07-09 17:27:51.697000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62c853d4d9d015081f91015e,5f4e8db327d2a0098ef31aab,APPROVED,2022-07-08 15:57:10.245000,2022-07-08 16:22:16.567000,1506.322,28,1418,1,100,2022-07-09 17:27:51.746000,49E292D8,United States,United States,Part-Time,English,United States,Male,No
62c853d4e3f95d1aaaca4a55,60fdbd971aab70ac228ed016,APPROVED,2022-07-08 15:57:13.315000,2022-07-08 16:29:28.178000,1934.863,43,1223,10,98,2022-07-09 17:27:51.797000,49E292D8,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,Yes
62c85d12c5d3de5bb9f02166,62b9ab36ca3531cd0b400cb5,APPROVED,2022-07-08 16:36:38.020000,2022-07-08 16:53:52.195000,1034.175,25,59,2,98,2022-07-09 17:27:51.878000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Male,No
62c85d164ffefdbafa3919fa,6276d97e209059496d37bf74,APPROVED,2022-07-08 16:36:50.488000,2022-07-08 16:52:29.176000,938.688,55,425,0,100,2022-07-09 17:27:51.951000,49E292D8,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
62c85d16a4eb1a357734e671,58a43e029a17120001d910d5,APPROVED,2022-07-08 16:36:38.284000,2022-07-08 16:52:32.047000,953.763,39,3429,1,100,2022-07-09 17:27:52.015000,49E292D8,United States,United States,Full-Time,English,United States,Female,No
62c85d16ad1752d28644adf8,623a3d1b72cde1824ccbc6d1,APPROVED,2022-07-08 16:36:53.086000,2022-07-08 16:56:48.363000,1195.277,30,446,0,100,2022-07-09 17:27:52.065000,49E292D8,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
62c85d196446f73ac531e04a,5fb7dd473afbb1033b491811,APPROVED,2022-07-08 16:36:45.788000,2022-07-08 17:00:38.516000,1432.728,45,1288,0,100,2022-07-09 17:27:52.117000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62c86ade00bb35d24c12ef2f,62c4594a1393963551a572bb,APPROVED,2022-07-08 17:35:29.732000,2022-07-08 17:47:56.477000,746.745,38,47,0,100,2022-07-09 17:27:52.171000,49E292D8,United States,United States,Due to start a new job within the next month,English,United States,Male,No
62c86ae03bf0838fefd139c9,5c4ea6cc889752000156dd8e,APPROVED,2022-07-08 17:35:34.157000,2022-07-08 18:06:38.404000,1864.247,48,1326,0,100,2022-07-09 17:27:52.223000,49E292D8,United States,United States,Part-Time,English,United States,Male,No
62c86ae213d5b658a7fde244,581649f0b434f0000184d2a9,APPROVED,2022-07-08 17:35:35.309000,2022-07-08 18:01:36.432000,1561.123,29,3683,2,100,2022-07-09 17:27:52.294000,49E292D8,United States,United States,Full-Time,English,United States,Female,No
62c86ae3fb8a0f9e646679a8,5d327e87ce28af0017ec788a,APPROVED,2022-07-08 17:35:31.420000,2022-07-08 17:51:56.653000,985.233,50,470,1,100,2022-07-09 17:27:52.346000,49E292D8,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
62c86ae42efe0198c899acd7,614dd04f946867282d817c11,APPROVED,2022-07-08 17:35:37.145000,2022-07-08 17:51:27.012000,949.867,42,1227,6,99,2022-07-09 17:27:52.405000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Female,No
62c8795d3e3e66a8c8a6a94f,62c396eed1893e06fdad4574,APPROVED,2022-07-08 18:37:26.006000,2022-07-08 19:01:15.138000,1429.132,21,49,0,100,2022-07-09 17:27:52.604000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62c8795e6b91aed53fe9a812,6165ab1d62dc48b90438ea1d,APPROVED,2022-07-08 18:37:34.492000,2022-07-08 19:11:58.415000,2063.923,31,688,8,98,2022-07-09 17:27:52.655000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62c8795e7122e3f59d5ee4a3,62a7c4d5266dfb89bf94fec8,APPROVED,2022-07-08 18:37:23.343000,2022-07-08 18:58:35.772000,1272.429,44,143,1,100,2022-07-09 17:27:52.711000,49E292D8,United States,United States,Full-Time,English,United States,Female,Yes
62c8795efad693cd0f110d87,59f232c71f4f55000108a0d6,APPROVED,2022-07-08 18:37:21.574000,2022-07-08 18:53:24.943000,963.369,52,1821,3,100,2022-07-09 17:27:52.772000,49E292D8,United States,United States,Full-Time,English,United States,Female,No
62c8795f2eab038f751103bb,58d2cb10f5899100018a05b8,APPROVED,2022-07-08 18:37:19.219000,2022-07-08 19:05:42.810000,1703.591,34,1895,0,100,2022-07-09 17:27:52.821000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62c8b40c9fea1ff93756f3f9,629f600f0e7c09ec275bfdc2,APPROVED,2022-07-08 22:49:17.466000,2022-07-08 23:04:24.323000,906.857,36,155,0,100,2022-07-09 17:27:52.874000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62c8b40dbd0a0f44b4e77ddd,5f3ae1d68c88967a1d3b86c0,APPROVED,2022-07-08 22:47:44.805000,2022-07-08 23:02:30.890000,886.085,27,836,0,100,2022-07-09 17:27:52.927000,49E292D8,United States,United States,Other,English,United States,Male,No
62c8b40e47ba9d9078110d85,5c6071a1e1df700001ca8bf1,APPROVED,2022-07-08 22:47:46.567000,2022-07-08 23:09:06.822000,1280.255,41,772,0,100,2022-07-09 17:27:52.998000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Female,No
62c8b411041797e4d7fc2738,5ea7b13e8ac6491a2050e619,APPROVED,2022-07-08 22:47:49.434000,2022-07-08 23:06:33.869000,1124.435,69,2361,3,100,2022-07-09 17:27:53.048000,49E292D8,United States,United States,Other,English,United States,Female,No
62c8b413bf00172e5b2c7839,629e633c82ed7bd84fce0f9a,APPROVED,2022-07-08 22:47:49.523000,2022-07-08 22:59:51.956000,722.433,27,52,1,99,2022-07-09 17:27:53.101000,49E292D8,United States,United States,Unemployed (and job seeking),English,United States,Male,No
62c8b91d4b5f3433ca432449,5e73d63c93f2d234a45eb4b4,APPROVED,2022-07-08 23:09:20.713000,2022-07-08 23:49:00.312000,2379.599,27,556,3,100,2022-07-09 17:27:53.154000,NOCODE,United States,United States,Unemployed (and job seeking),English,United States,Male,No
62c8b91e22611ad19fc83a85,5fd7782dee03dc08d3f3f491,APPROVED,2022-07-08 23:10:38.433000,2022-07-08 23:43:51.940000,1993.507,38,1439,0,100,2022-07-09 17:27:53.204000,49E292D8,United States,United States,Part-Time,English,United States,Male,No
62c8b91e4e96ffafbba7305f,629d16db307da2e64ea7b1e7,APPROVED,2022-07-08 23:09:22.373000,2022-07-08 23:32:42.119000,1399.746,63,248,2,99,2022-07-09 17:27:53.257000,49E292D8,United States,United States,Full-Time,English,United States,Female,No
62c8b9216a2799ee88e9a826,601d69a993d94008fb2b25dc,APPROVED,2022-07-08 23:09:33.972000,2022-07-08 23:45:58.527000,2184.555,27,439,1,100,2022-07-09 17:27:53.306000,49E292D8,United States,United States,Unemployed (and job seeking),English,United States,Male,No
62c8b9224524608bb4c83a83,628fa4639666e8550aa139d5,RETURNED,2022-07-08 23:09:27.216000,,154934.899352,25,55,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62c8bcb3085612b0fc6d4454,5e5291ff6c3d7d2a79ec869e,APPROVED,2022-07-08 23:24:40.515000,2022-07-08 23:41:48.314000,1027.799,32,1360,2,100,2022-07-09 17:27:53.363000,49E292D8,United States,United States,Full-Time,English,United States,Female,No
62c983602b890cab7be9a807,5c008a00bab6730001649924,APPROVED,2022-07-09 13:32:19.023000,2022-07-09 13:52:24.610000,1205.587,49,2176,6,99,2022-07-09 17:27:53.413000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62c9836415668baa0317d5d4,59bd5ee0b7a3f000017d5c60,APPROVED,2022-07-09 13:32:20.017000,2022-07-09 13:50:00.117000,1060.1,38,723,0,100,2022-07-09 17:27:53.489000,49E292D8,United States,United States,Unemployed (and job seeking),English,United States,Male,No
62c98365f3148a1144d8f5cc,62c5f85ccf34c8d9c0650f6e,APPROVED,2022-07-09 13:32:23.075000,2022-07-09 13:50:07.278000,1064.203,27,17,0,100,2022-07-09 17:27:53.540000,49E292D8,United States,United States,Unemployed (and job seeking),English,United States,Female,No
62c9836720454b7d0fc83a87,62b9cccb0b6ded26ff20cd01,APPROVED,2022-07-09 13:32:23.310000,2022-07-09 13:55:12.881000,1369.571,35,87,0,100,2022-07-09 17:27:53.592000,49E292D8,United Kingdom,United States,Full-Time,English,United States,Male,No
62c98369122bc01a6e31a76e,6294fc5023a8698296cbf7b0,APPROVED,2022-07-09 13:32:25.733000,2022-07-09 13:54:47.056000,1341.323,21,323,2,100,2022-07-09 17:27:53.643000,49E292D8,United States,United States,Due to start a new job within the next month,English,United States,Male,Yes
62c98d062e2cc25628c913cc,62348a6d578faf950d112cd3,APPROVED,2022-07-09 14:13:35.214000,2022-07-09 14:49:23.475000,2148.261,30,605,1,100,2022-07-09 17:27:53.857000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
