session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
62c1ae8e865ca0195f65b5d5,5b18248744127b00013f90ce,RETURNED,2022-07-03 14:58:28.251000,,615225.926343,28,2536,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62c1b009111cfa3bece12ad5,5c3282cd53d7b10001934577,APPROVED,2022-07-03 15:04:44.967000,2022-07-03 15:23:53.024000,1148.057,32,347,0,100,2022-07-03 15:23:59.064000,49E292D8,United States,United States,Part-Time,English,United States,Female,Yes
62c1b4b2380f332e6c8d2e44,5d09895e65eb3400189cc207,APPROVED,2022-07-03 15:26:06.229000,2022-07-03 15:55:58.462000,1792.233,36,441,0,100,2022-07-03 16:55:10.819000,NOCODE,United States,United States,Full-Time,English,United States,Female,No
62c1b4c463f1edd5472b1925,6290d34243e9347c40bac608,TIMED-OUT,2022-07-03 15:24:54.376000,,613639.836323,31,123,1,100,,,DATA EXPIRED,United States,Unemployed (and job seeking),English,United States,Female,No
62c1b4c4ff0c3e7689c6a099,5cb4c5bad44c410017960aa0,APPROVED,2022-07-03 15:24:56.821000,2022-07-03 15:40:58.251000,961.43,53,2541,0,100,2022-07-03 16:55:10.005000,49E292D8,United States,United States,Full-Time,English,United States,Female,No
62c1b5508df9d75c84b8dfc5,62bdc776fef5f40aaed8cc88,APPROVED,2022-07-03 15:27:24.956000,2022-07-03 15:51:17.424000,1432.468,23,58,0,100,2022-07-03 16:55:11.584000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
62c1c794b9e8e7b57462fcb9,570e6b4fc9e604000f020a6f,APPROVED,2022-07-03 16:45:12.277000,2022-07-03 17:41:27.739000,3375.462,31,532,9,97,2022-07-03 20:27:38.795000,"NOCODE, but I got 90 points and the final URL looked like this: https://jatos.mindprobe.eu/publix/8ead9cc5-28d7-411a-9851-a8ad087b7d59/c5afd101-374b-4c92-85f2-122ed0577b3b/start  Thank you researchers!",United States,United States,Full-Time,English,United States,Male,Yes
62c1ca0052f8ebd0978664b4,62a779f845a7840040d41bf8,APPROVED,2022-07-03 16:55:32.701000,2022-07-03 17:25:01.164000,1768.463,29,109,1,100,2022-07-03 20:27:38.852000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Male,No
62c1ca0425d32e675981f09e,5ce9c6df6b2b3d001a94b24f,APPROVED,2022-07-03 16:55:47.409000,2022-07-03 17:15:33.852000,1186.443,47,3221,6,100,2022-07-03 20:27:38.906000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Male,No
62c1cabf8b24d19723308f6f,6149256f6335b06ade3723e0,APPROVED,2022-07-03 16:58:43.253000,2022-07-03 17:24:12.986000,1529.733,33,1083,1,100,2022-07-03 20:27:38.961000,49E292D8,United States,United States,Other,English,United States,Male,No
62c1cac36f150530fdd9c6b2,5e9f3f09ccc75a0c345e4845,APPROVED,2022-07-03 16:58:54.873000,2022-07-03 17:11:59.196000,784.323,63,2905,3,100,2022-07-03 20:27:39.017000,49E292D8,United States,United States,Part-Time,English,United States,Female,No
62c1cac485a96b74aeea5302,5f5e32a0d6a12c6857b8e127,APPROVED,2022-07-03 16:58:50.192000,2022-07-03 17:17:09.911000,1099.719,26,3045,2,100,2022-07-03 20:27:39.077000,49E292D8,United States,United States,Full-Time,English,United States,Male,Yes
62c1d31a06f16cbf0251e7e8,6111ad7c064a7c16eeb2fb77,APPROVED,2022-07-03 17:34:25.165000,2022-07-03 17:58:46.182000,1461.017,21,502,2,100,2022-07-03 20:27:39.135000,49E292D8,United States,United States,Part-Time,English,United States,Female,No
62c1d321d33cc1006581f094,58211fc787f6b90001f13f90,APPROVED,2022-07-03 17:34:25.877000,2022-07-03 17:53:54.869000,1168.992,39,3647,1,100,2022-07-03 20:27:39.191000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62c1d321f426d2f6fef108fa,6111dbe985f809c17943f373,APPROVED,2022-07-03 17:35:53.395000,2022-07-03 17:53:40.541000,1067.146,26,447,1,100,2022-07-03 20:27:39.247000,49E292D8,United Kingdom,United States,Full-Time,English,United States,Female,No
62c1d324f2c91eda41f10923,5b9fa85b4bca610001d791f3,RETURNED,2022-07-03 17:34:32.241000,,605862.24995,24,657,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62c1d80fabece026289c444e,59dc458f77860e000151240e,APPROVED,2022-07-03 17:55:31.483000,2022-07-03 18:17:10.258000,1298.775,39,4126,0,100,2022-07-03 20:27:39.315000,49E292D8,United States,United States,Part-Time,English,United States,Male,No
62c1e28f0992fdc60d87b10f,62a0f1e07a081dc9a79c018f,APPROVED,2022-07-03 18:40:20.863000,2022-07-03 18:54:01.195000,820.332,21,269,1,100,2022-07-03 20:27:39.372000,49E292D8,United States,United States,Unemployed (and job seeking),English,United States,Male,Yes
62c1e29473b934258c23b019,5f54362d45c96e7a94903085,APPROVED,2022-07-03 18:40:20.291000,2022-07-03 19:33:26.265000,3185.974,21,130,0,100,2022-07-03 20:27:39.428000,NOCODE,United States,United States,DATA EXPIRED,English,United States,Male,Yes
62c1e295d355dc75f13876e1,6286b299b72d9737157f9a66,APPROVED,2022-07-03 18:40:21.427000,2022-07-03 19:03:32.121000,1390.694,31,462,0,100,2022-07-03 20:27:39.485000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62c1e29696f82b61cda7795f,62364dfeaa620673cd7af4d4,APPROVED,2022-07-03 18:40:27.390000,2022-07-03 18:58:13.962000,1066.572,27,589,0,100,2022-07-03 20:27:39.546000,49E292D8,DATA EXPIRED,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
62c1e297716dbb3eb8308f5e,606e4eb2a56685e5593304cd,RETURNED,2022-07-03 18:40:29.516000,,601905.053872,53,2361,4,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62c1e2995d11f61d7f5e6cdd,5d42486206811e001ada5b4b,APPROVED,2022-07-03 18:40:34.372000,2022-07-03 18:54:55.051000,860.679,46,3742,13,100,2022-07-03 20:27:39.605000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62c1e447108b7bb5e3f0b381,60db3eeb564183360082d3a7,APPROVED,2022-07-03 18:48:53.376000,2022-07-03 19:07:56.266000,1142.89,19,78,0,100,2022-07-03 20:27:39.664000,49E292D8,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,Yes
62c1eb2ddea3b9586387b122,5f6f738fef894f0dbf9839f8,APPROVED,2022-07-03 19:17:01.281000,2022-07-03 20:18:11.939000,3670.658,32,2035,4,100,2022-07-03 20:27:39.718000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Male,No
62c1eb2f66db00e0dcf10921,5fc5fd00df3de91986555c73,APPROVED,2022-07-03 19:17:13.120000,2022-07-03 19:41:21.494000,1448.374,22,254,5,98,2022-07-03 20:27:39.990000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
62c1eb303a8b900e3cf6d0e8,629f6cdcdd0bad48b3f03f1a,APPROVED,2022-07-03 19:17:08.340000,2022-07-03 19:34:12.754000,1024.414,32,103,0,100,2022-07-03 20:27:40.051000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62c1eb31425500846a5b21dc,60ff2c3d915d23318b73ae8d,APPROVED,2022-07-03 19:17:28.562000,2022-07-03 19:43:54.131000,1585.569,50,735,1,100,2022-07-03 20:27:40.109000,49E292D8,United States,United States,Part-Time,English,United States,Female,No
62c1eb3476fd4d40065e6cee,5d74001d391b6600175f433b,APPROVED,2022-07-03 19:17:29.313000,2022-07-03 19:32:00.657000,871.344,33,2223,11,99,2022-07-03 20:27:40.165000,49E292D8,United States,United States,Part-Time,English,United States,Female,No
62c1f25b7eb8b5c76d308f6f,5a84f454ae9a0b0001a9e4e5,APPROVED,2022-07-03 19:47:39.877000,2022-07-03 20:10:47.590000,1387.713,46,4542,3,100,2022-07-03 20:27:40.229000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62c1f25c364b4017d72ab5bf,5e27727328b7b698b037ee6c,APPROVED,2022-07-03 19:47:40.891000,2022-07-03 20:09:23.630000,1302.739,36,2591,5,100,2022-07-03 20:27:40.286000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62c1f262917a2db3d3f0b3b1,5e606b1eaf84e83c728748d7,APPROVED,2022-07-03 19:47:46.177000,2022-07-03 20:18:34.204000,1848.027,40,2534,6,100,2022-07-03 20:27:40.344000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Male,Yes
62c1f2634c70f9a72a65b5ea,5ba292385301b80001c71ba2,APPROVED,2022-07-03 19:47:53.377000,2022-07-03 20:10:33.521000,1360.144,49,4626,6,100,2022-07-03 20:27:40.400000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62c1f2640fd7d495f3dc0e29,5d88f010859c9e0001810e88,APPROVED,2022-07-03 19:47:48.580000,2022-07-03 20:13:00.077000,1511.497,48,1604,1,100,2022-07-03 20:27:40.457000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Female,No
62c1fbd8da9d88bfdb407b54,608841496e9715786abdcd13,APPROVED,2022-07-03 20:34:29.928000,2022-07-03 21:38:57.883000,3867.955,23,351,0,100,2022-07-04 06:31:32.222000,NOCODE,United States,United States,Other,English,United States,Male,No
62c1fbd9372093f1f6126236,628e5f283594e1a48a04886f,APPROVED,2022-07-03 20:28:20.571000,2022-07-03 20:54:26.035000,1565.464,31,395,0,100,2022-07-04 06:31:32.312000,49E292D8,United States,United States,Part-Time,English,United States,Male,No
62c1fbd94607552c235e6ce5,5b48f2d0ff7497000125165e,APPROVED,2022-07-03 20:36:36.589000,2022-07-03 20:54:32.417000,1075.828,31,1829,4,100,2022-07-04 06:31:32.435000,49E292D8,United States,United States,Other,English,United States,Male,No
62c1fbd985b766eaafc6a0a1,55b67c31fdf99b26b999cc1e,APPROVED,2022-07-03 20:28:09.965000,2022-07-03 20:42:47.447000,877.482,40,2545,0,100,2022-07-04 06:31:32.512000,49E292D8,United States,United States,Full-Time,English,United States,Female,No
62c1fbdafc72e892bbdc0e2d,6153a464314342ef38c83ef9,RETURNED,2022-07-03 20:31:46.006000,,595229.007306,21,194,4,96,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62c1fd7c933b0c0d3bd9c6bb,629e112d75f3665c8362ab6f,APPROVED,2022-07-03 20:42:47.762000,2022-07-03 21:08:19.258000,1531.496,27,263,0,100,2022-07-04 06:31:32.599000,49E292D8,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Male,No
62c207ad74459f0a33005431,5e24fbd4e1f467771c234e5f,APPROVED,2022-07-03 21:18:39.853000,2022-07-03 21:33:45.853000,906.0,36,2651,39,96,2022-07-04 06:31:32.683000,49E292D8,United States,United States,Part-Time,English,United States,Female,No
62c207af1fc28570b1c6a09e,5658000ca9872d0011e1ba26,APPROVED,2022-07-03 21:18:39.595000,2022-07-03 21:42:03.499000,1403.904,33,3123,1,100,2022-07-04 06:31:32.922000,49E292D8,United States,United States,Unemployed (and job seeking),English,United States,Male,No
62c207b09c9bd503ab23b01a,5dd352c51c219b35931aefd1,APPROVED,2022-07-03 21:18:40.821000,2022-07-03 22:02:09.692000,2608.871,58,2755,6,100,2022-07-04 06:31:33.001000,49E292D8,United States,United States,Full-Time,English,United States,Female,No
62c207b51a226288c93af3cb,614de6faf1af6a87e98a50bc,APPROVED,2022-07-03 21:18:48.361000,2022-07-03 21:50:15.111000,1886.75,49,1209,13,97,2022-07-04 06:31:33.080000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62c207b5a298111f33308f5b,5cb67a7ab73e8a001507fae5,APPROVED,2022-07-03 21:18:53.353000,2022-07-03 21:41:52.791000,1379.438,52,1022,1,100,2022-07-04 06:31:33.167000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62c20e4bbc55710629f1091c,615ddab1e4f013092538b6c5,APPROVED,2022-07-03 21:46:55.339000,2022-07-03 22:18:37.914000,1902.575,58,1951,2,100,2022-07-04 06:31:33.291000,49E292D8,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Male,No
62c20e4c07f42dd9695f18fa,5e4e844553bc702cdf68404d,APPROVED,2022-07-03 21:46:52.271000,2022-07-03 22:26:07.493000,2355.222,23,1976,3,100,2022-07-04 06:31:33.372000,49E292D8,United States,United States,Other,English,United States,Female,No
62c20e4db8285b0491f0b392,60fe3f623a905f955c654cb5,APPROVED,2022-07-03 21:47:23.619000,2022-07-03 22:06:25.996000,1142.377,37,1762,8,100,2022-07-04 06:31:33.447000,49E292D8,United States,United States,Full-Time,English,United States,Female,No
62c20e517d3e3da8363ccd50,5cb489ff0cd1ed0017465d19,APPROVED,2022-07-03 21:53:18.486000,2022-07-03 22:39:37.694000,2779.208,32,2351,1,100,2022-07-04 06:31:33.593000,NOCODE,United States,United States,Full-Time,English,United States,Male,No
62c20e55659ae83c032296ca,5eacb9950c7a9532645a3dca,APPROVED,2022-07-03 21:47:04.383000,2022-07-03 22:07:06.981000,1202.598,20,1684,10,99,2022-07-04 06:31:33.688000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
