session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
62b4cad63c47ae4f91bba8d8,60fedcb021dbf70b52b0b750,APPROVED,2022-06-23 20:19:37.949000,2022-06-23 20:36:22.066000,1004.117,21,223,5,96,2022-06-23 21:10:14.069000,49E292D8,United States,United States,Full-Time,English,United States,Female,Yes
62b4d1fbf0f3bb40b98d2419,60833ce5197d68cff9df1b83,APPROVED,2022-06-23 20:50:07.131000,2022-06-23 21:13:03.653000,1376.522,67,1802,7,100,2022-06-23 21:21:47.970000,49E292D8,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Male,No
62b4d1fc87a76db0df30ae0a,55c43918fdf99b080551e044,APPROVED,2022-06-23 20:50:57.968000,2022-06-23 21:15:17.914000,1459.946,34,3192,0,100,2022-06-23 21:21:49.432000,49E292D8,United States,United States,Other,English,United States,Male,No
62b4d1ffc52068a8ca10e79d,5c03217b1a20110001e979f0,APPROVED,2022-06-23 20:50:07.566000,2022-06-23 21:19:43.549000,1775.983,45,2829,16,99,2022-06-23 21:21:48.470000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Male,No
62b4d20052ca8df7774d8300,6175829c31cba7108908d548,RETURNED,2022-06-23 20:50:08.134000,,1457806.089935,67,1501,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62b4d200ec0515f9cbd95c6b,5b9845dfae52a00001482c02,APPROVED,2022-06-23 20:50:11.847000,2022-06-23 21:09:15.198000,1143.351,37,3008,8,100,2022-06-23 21:10:16.275000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62b4d3a0b06be6bd06bba8c7,5c6fb7c3c114eb00018b3154,RETURNED,2022-06-23 21:07:04.299000,,1456789.948874,29,2554,4,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62b4e46f0f49dc8521e0e69f,5ec4a156bc5aac3819ac52f2,APPROVED,2022-06-23 22:11:12.843000,2022-06-23 22:38:36.217000,1643.374,28,2854,9,99,2022-06-24 06:27:50.974000,49E292D8,United States,United States,Full-Time,English,United States,Male,Yes
62b5375e87e94b8c2454ddf0,6101c5bffd584fdda7def135,APPROVED,2022-06-24 04:02:38.685000,2022-06-24 04:17:48.538000,909.853,20,853,4,100,2022-06-24 06:27:51.778000,49E292D8,United States,United States,Part-Time,English,United States,Female,Yes
62b53766f8724a448477701a,628f83dc5398c04bac86f9e6,APPROVED,2022-06-24 04:02:48.926000,2022-06-24 04:20:11.340000,1042.414,37,431,0,100,2022-06-24 06:27:52.828000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62b5376c68c910dcca68d0c6,5e72e0d8adc903240ac70891,APPROVED,2022-06-24 04:02:57.836000,2022-06-24 04:26:27.901000,1410.065,57,2438,14,99,2022-06-24 06:27:53.017000,49E292D8,United States,United States,Full-Time,English,United States,Female,No
62b537860d223e1137cbdbea,62a0e1cae57335ec1e5bea37,APPROVED,2022-06-24 04:03:23.011000,2022-06-24 04:21:33.213000,1090.202,26,235,0,100,2022-06-24 06:27:53.518000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62b537a1c96c63634fd4da12,6296a7ccbfe7eb8f3287569e,APPROVED,2022-06-24 04:03:48.595000,2022-06-24 04:22:44.494000,1135.899,30,275,0,100,2022-06-24 06:27:54.330000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62b5c8a4b19febc512f5c5c7,5e2b0f49e0c1bf14ffba5b1b,APPROVED,2022-06-24 14:24:37.661000,2022-06-24 14:52:24.551000,1666.89,22,649,3,99,2022-06-30 15:27:30.936000,49E292D8,United States,United States,Other,English,United States,Female,Yes
62b5c8db3d16a8c31a70467e,60fcd2e26a72c518d0b60738,APPROVED,2022-06-24 14:23:25.087000,2022-06-24 14:34:24.348000,659.261,45,1348,21,95,2022-06-30 15:27:30.994000,49E292D8,United States,United States,Full-Time,English,United States,Female,No
62b5c925899876112f47152c,5d4a41890e604c00011ade8b,APPROVED,2022-06-24 14:24:37.909000,2022-06-24 15:04:56.812000,2418.903,26,2997,0,100,2022-06-30 15:27:31.049000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62b5c92acf5063b6047d1f20,55b424e1fdf99b526efcf8d0,APPROVED,2022-06-24 14:24:49.075000,2022-06-24 14:45:48.830000,1259.755,40,2347,0,100,2022-06-30 15:27:31.132000,49E292D8,United States,United States,Unemployed (and job seeking),English,United States,Male,No
62b5dd08f5c5bc3c2fdffc54,61037870224cbf560e7709e4,APPROVED,2022-06-24 15:49:32.060000,2022-06-24 16:13:17.323000,1425.263,30,1171,0,100,2022-06-30 15:27:31.193000,49E292D8,United States,United States,Unemployed (and job seeking),English,United States,Female,No
62b5dd13850c402380ed0637,60fb383e30537b88f361934e,APPROVED,2022-06-24 15:50:22.531000,2022-06-24 16:37:11.307000,2808.776,47,2038,1,100,2022-06-30 15:27:31.251000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62b5dd31b67a75a4eaa89df0,5efcefeac4b0aa115037925a,APPROVED,2022-06-24 15:50:09.164000,2022-06-24 16:08:31.258000,1102.094,32,1546,13,97,2022-06-30 15:27:31.304000,49E292D8,Nigeria,United States,Other,English,United States,Female,No
62b5dd4ac069dd80f59e33a7,60f6e261d3ae19349059a473,APPROVED,2022-06-24 15:50:41.559000,2022-06-24 16:18:12.376000,1650.817,40,1928,5,100,2022-06-30 15:27:31.354000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62b5dd4c6d3ce242846eada6,615dd0b0a024ba4f4b4f7c24,APPROVED,2022-06-24 15:50:38.198000,2022-06-24 16:10:29.149000,1190.951,43,1348,0,100,2022-06-30 15:27:31.405000,49E292D8,United States,United States,Full-Time,English,United States,Female,No
62b6320e496552cb928fa21c,5a9262251eda410001360b2c,APPROVED,2022-06-24 21:52:14.589000,2022-06-24 22:49:16.155000,3421.566,39,2745,1,100,2022-06-30 15:27:31.487000,49E292D8,United States,United States,Part-Time,English,United States,Female,No
62b63239d138fa82f0f27add,5e3cddaa64dfd70d85a5ef3f,APPROVED,2022-06-24 21:53:00.880000,2022-06-24 22:23:24.275000,1823.395,40,2440,0,100,2022-06-30 15:27:31.539000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62b6323c39d9b1b1e6fcc552,61210b5c3f465c51a7f4166a,APPROVED,2022-06-24 21:53:54.078000,2022-06-24 22:52:16.285000,3502.207,37,1610,1,100,2022-06-30 15:27:31.630000,49E292D8,United States,United States,Full-Time,English,United States,Female,No
62b6324996ccd9f8a013ab1b,62740cf8e39eba1055ef571b,APPROVED,2022-06-24 21:53:13.971000,2022-06-24 22:43:34.037000,3020.066,50,470,3,99,2022-06-30 15:27:31.695000,49E292D8,Taiwan,United States,Part-Time,English,United States,Female,No
62b63265c74bbfc45347155a,612fd3208d3decaf3ec80bcc,APPROVED,2022-06-24 21:53:47.516000,2022-06-24 22:13:33.390000,1185.874,47,1539,9,99,2022-06-30 15:27:31.749000,49E292D8,United States,United States,Unemployed (and job seeking),English,United States,Female,No
62b693a0a3a4b92e622cdb88,604d8f415e948938fd60b536,APPROVED,2022-06-25 04:48:32.586000,2022-06-25 05:39:24.022000,3051.436,41,1608,3,100,2022-06-30 15:27:31.803000,49E292D8,United States,United States,Full-Time,English,United States,Female,No
62b693bcdaacad6499fcc525,600e661d49a93a6ec48ebb45,APPROVED,2022-06-25 04:57:38.094000,2022-06-25 05:55:11.280000,3453.186,31,1741,0,100,2022-06-30 15:27:31.858000,49E292D8,United States,United States,Unemployed (and job seeking),English,United States,Female,No
62b693c218f1ded4d39b90f6,5fbb2540b981f7c1e0fca5ff,APPROVED,2022-06-25 04:49:06.420000,2022-06-25 05:13:59.219000,1492.799,41,1881,2,100,2022-06-30 15:27:31.910000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62b693ce9b7262c331a89df6,5fa4c21a04bc5912180291bc,TIMED-OUT,2022-06-25 04:49:18.807000,,1342655.738308,40,2218,4,100,,,United States,United States,Unemployed (and job seeking),English,United States,Male,No
62b693de601b7229183414fb,603862f99e00971c55fe0874,APPROVED,2022-06-25 04:49:35.722000,2022-06-25 05:25:48.220000,2172.498,31,1655,3,100,2022-06-30 15:27:31.965000,49E292D8,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Male,No
62b6a46ee65bdc9ed6a39e72,5eace152e25d6800091dd418,RETURNED,2022-06-25 06:00:16.726000,,1338397.845847,43,1293,9,98,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62b6b42ae5109c82293fc260,62964d27c2b2866faa677493,APPROVED,2022-06-25 07:07:22.443000,2022-06-25 07:22:04.417000,881.974,33,311,1,100,2022-06-30 15:27:32.024000,49E292D8,United States,United States,Unemployed (and job seeking),English,United States,Male,No
62bc383c401e84964e37772f,5a135875074b1900012527a9,APPROVED,2022-06-29 11:32:12.762000,2022-06-29 11:43:03.177000,650.415,46,3099,15,99,2022-06-30 15:27:32.076000,49E292D8,United States,United States,Part-Time,English,United States,Female,No
62bc38565e1766238c866d6a,57dd186e6598aa0001992616,APPROVED,2022-06-29 11:33:38.135000,2022-06-29 11:57:07.514000,1409.379,34,3709,2,100,2022-06-30 15:27:32.126000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
62bc385bed8aea16bd4f8dcf,5f7a28b8bedcf2112ebd1289,APPROVED,2022-06-29 11:34:25.666000,2022-06-29 11:50:31.353000,965.687,36,1870,3,100,2022-06-30 15:27:32.179000,49E292D8,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
62bc3889a7b85ae7deef834c,60fbed5d2532f7768e7b5a29,APPROVED,2022-06-29 11:33:49.688000,2022-06-29 11:55:04.228000,1274.54,51,1955,2,100,2022-06-30 15:27:32.232000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62bc38b4d70d073cc5ef8362,62730c9848db9da9ff3bf670,APPROVED,2022-06-29 11:34:16.997000,2022-06-29 11:56:32.113000,1335.116,41,218,2,99,2022-06-30 15:27:32.293000,49E292D8,Russian Federation,United States,DATA EXPIRED,English,United States,Male,Yes
62bc47a0d66489185cfa786f,61575f1257634f8182c29c16,APPROVED,2022-06-29 12:37:52.373000,2022-06-29 12:55:24.959000,1052.586,31,1945,3,100,2022-06-30 15:27:32.347000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62bc47a903fdba1e398d4497,628277d1d5efc2ba7e3f96ed,APPROVED,2022-06-29 12:38:01.275000,2022-06-29 12:57:01.006000,1139.731,51,462,2,100,2022-06-30 15:27:32.408000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62bc47af1fc1f10660e7ce70,62734ce38db73cd5bd81a36f,APPROVED,2022-06-29 12:45:04.503000,2022-06-29 13:03:04.398000,1079.895,44,495,0,100,2022-06-30 15:27:32.467000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62bc47be6575e05618588a6e,5e9c8deb90dd470441c7f98e,APPROVED,2022-06-29 12:38:24.741000,2022-06-29 13:02:16.078000,1431.337,64,1645,15,98,2022-06-30 15:27:32.519000,49E292D8,United States,United States,Part-Time,English,United States,Female,No
62bc47ca502f64f6e53f6520,628f76b86068bc13224921ce,APPROVED,2022-06-29 12:38:40.595000,2022-06-29 12:55:22.375000,1001.78,32,286,0,100,2022-06-30 15:27:32.572000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62bc4edf48cb984f092b40cb,5e9ce0a46976671ceda6082a,APPROVED,2022-06-29 13:12:27.828000,2022-06-29 13:27:46.786000,918.958,39,1199,8,99,2022-06-30 15:27:32.624000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62bc4eecbde653e40c023800,5d615f7632cfbd001b1b6dcb,APPROVED,2022-06-29 13:09:03.989000,2022-06-29 13:29:24.096000,1220.107,73,2951,5,100,2022-06-30 15:27:32.678000,49E292D8,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Male,No
62bc4ef486235f85e2dd468c,5dc483cf74939e34e55c3619,APPROVED,2022-06-29 13:09:08.945000,2022-06-29 13:25:07.436000,958.491,72,3281,6,100,2022-06-30 15:27:32.744000,49E292D8,United States,United States,Part-Time,English,United States,Male,No
62bc4ef7c27910327313e75e,58adfc6e7cf56d0001f931a2,APPROVED,2022-06-29 13:09:15.057000,2022-06-29 13:38:14.140000,1739.083,25,1688,9,100,2022-06-30 15:27:32.795000,49E292D8,United States,United States,Unemployed (and job seeking),English,United States,Male,Yes
62bc4f02f7f8b49624adea8c,610817e75d1ed4e2f023f912,RETURNED,2022-06-29 13:09:25.369000,,967049.41226,32,1318,13,98,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62bc51281f61c3c0c7369130,60f4e3ab507bbb123f866e88,APPROVED,2022-06-29 13:18:44.431000,2022-06-29 13:34:59.587000,975.156,37,1885,2,100,2022-06-30 15:27:32.852000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Female,No
62bc5c58d2460273e48d445e,58f3760092ac81000154f8af,APPROVED,2022-06-29 14:06:21.439000,2022-06-29 14:19:47.679000,806.24,29,3906,11,100,2022-06-30 15:27:32.904000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62bc5c7bfa26daaecc00ba41,5d8d12f6d88e3a00142c9751,APPROVED,2022-06-29 14:07:53.803000,2022-06-29 14:26:03.996000,1090.193,36,2813,1,100,2022-06-30 15:27:32.956000,49E292D8,United States,United States,Part-Time,English,United States,Male,No
62bc5c810321ae97f9f6b58c,5e8ccdf9b3423e07b04b4853,APPROVED,2022-06-29 14:07:00.730000,2022-06-29 14:32:45.233000,1544.503,45,199,0,100,2022-06-30 15:27:33.009000,49E292D8,United States,United States,Full-Time,English,United States,Female,No
62bc5c845a914f4b02fdcd0f,580a494da38f4a00012ebfdc,APPROVED,2022-06-29 14:07:16.887000,2022-06-29 14:33:32.350000,1575.463,26,470,1,100,2022-06-30 15:27:33.060000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62bc5c8bce4ef3f4ea756054,5a7a1973000dab00018c3410,APPROVED,2022-06-29 14:10:11.845000,2022-06-29 14:32:19.034000,1327.189,34,1543,5,100,2022-06-30 15:27:33.111000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62bc85645f60da5ae16f4fc9,5e2926d80beb030ede110e67,APPROVED,2022-06-29 17:01:27.424000,2022-06-29 17:24:24.744000,1377.32,49,2329,1,100,2022-06-30 15:27:33.164000,49E292D8,United States,United States,Full-Time,English,United States,Female,No
62bc8572c371adf04027bfc9,5fb3d71c3144730009fe4a7b,APPROVED,2022-06-29 17:01:38.265000,2022-06-29 17:34:14.805000,1956.54,52,1792,3,100,2022-06-30 15:27:33.218000,49E292D8,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
62bc857cd34242a2b2243e36,60eb1a7c95641da67ae7d611,APPROVED,2022-06-29 17:01:56.229000,2022-06-29 17:32:20.454000,1824.225,63,1714,7,99,2022-06-30 15:27:33.272000,49E292D8,United States,United States,Part-Time,English,United States,Female,No
62bc858b6f18a859bac13f45,5ea0f8b65669f80008176bec,APPROVED,2022-06-29 17:02:18.475000,2022-06-29 17:16:53.979000,875.504,43,2691,8,100,2022-06-30 15:27:33.352000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62bc85940dce94d7c7c13f2c,5f92e6e89b8ab203b90d1325,APPROVED,2022-06-29 17:02:17.314000,2022-06-29 17:14:40.417000,743.103,35,848,2,100,2022-06-30 15:27:33.402000,49E292D8,United States,United States,Full-Time,English,United States,Female,No
62bcc9aa8928bff0fb0c3470,5d7ff85ffec5620017b07c40,APPROVED,2022-06-29 21:52:47.095000,2022-06-29 22:11:10.025000,1102.93,44,2141,13,99,2022-06-30 15:27:33.502000,49E292D8,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
62bcc9b1577c3d12a23b6568,60c57903a2db0249ed2779b1,APPROVED,2022-06-29 21:53:50.764000,2022-06-29 22:10:23.909000,993.145,31,1590,3,100,2022-06-30 15:27:33.639000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Female,No
62bcc9b2293d1b4c4d9f87cb,627432e762e042e1335bcf19,APPROVED,2022-06-29 21:52:59.211000,2022-06-29 22:19:36.625000,1597.414,44,369,3,99,2022-06-30 15:27:33.694000,49E292D8,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
62bcc9bd19a4a727d3b589d6,5e437d7404eaba215eafbd2a,APPROVED,2022-06-29 21:53:05.327000,2022-06-29 22:06:31.665000,806.338,39,1488,3,100,2022-06-30 15:27:33.747000,49E292D8,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
62bcc9bf57bd56412546b42b,62162ab583fc823e78c025e2,APPROVED,2022-06-29 21:53:18.683000,2022-06-29 22:13:55.948000,1237.265,59,817,0,100,2022-06-30 15:27:33.797000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Female,No
62bcd26531dc9a66e3c9709c,5ed559e5afbd830e2117ed55,APPROVED,2022-06-29 22:29:59.243000,2022-06-29 22:49:50.417000,1191.174,61,2849,1,100,2022-06-30 15:27:33.847000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62bcd2764905799db66f4f9c,5a78e410ae9a0b0001a97274,APPROVED,2022-06-29 22:30:18.409000,2022-06-29 22:41:41.872000,683.463,30,2280,2,100,2022-06-30 15:27:33.896000,49E292D8,United States,United States,Part-Time,English,United States,Female,No
62bcd2775106dd1289201d0e,56f9364e895094000c8f4967,APPROVED,2022-06-29 22:30:38.163000,2022-06-29 22:49:36.155000,1137.992,38,4438,23,99,2022-06-30 15:27:33.950000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62bcd27dc79a3554eb13e74c,5e9b443223881d04be740737,APPROVED,2022-06-29 22:30:21.457000,2022-06-29 22:48:51.458000,1110.001,30,2891,1,100,2022-06-30 15:27:34.026000,49E292D8,United States,United States,Full-Time,English,United States,Female,No
62bcd28360a22d8aea0237f7,6151e70a336a52b8af712d41,APPROVED,2022-06-29 22:30:33.168000,2022-06-29 23:00:05.690000,1772.522,67,1700,2,100,2022-06-30 15:27:34.120000,49E292D8,Germany,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Male,No
62bd8a129c35dd66fd67c306,5eac8b777b60c8129709fc10,APPROVED,2022-06-30 11:33:45.491000,2022-06-30 11:51:00.711000,1035.22,44,1655,15,98,2022-06-30 15:27:34.178000,49E292D8,United States,United States,Full-Time,English,United States,Female,No
62bd8a70bedcd62d3e57e774,5920b1f62b529b00013f3214,RETURNED,2022-06-30 11:35:12.087000,,886302.977142,58,1394,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62bd8a83bae5e3d8676dc86f,601e13b872774f263d64acac,APPROVED,2022-06-30 11:35:33.009000,2022-06-30 12:05:43.273000,1810.264,33,1455,8,99,2022-06-30 15:27:34.244000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62bd8a8adf7fc13447a37088,6109482350367148ce0aa834,RETURNED,2022-06-30 11:35:43.438000,,886271.651634,27,1626,7,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62bd8aa8d6e1bd9e0f45d95d,61151fdceebe67102a0983ad,APPROVED,2022-06-30 11:36:08.316000,2022-06-30 11:57:47.145000,1298.829,38,1406,0,100,2022-06-30 15:27:34.377000,49E292D8,United States,United States,Other,English,United States,Female,No
62bd8b6035a3da2d2ade6a17,611ff6cc935b6de3fff0b896,APPROVED,2022-06-30 11:39:29.996000,2022-06-30 12:00:44.069000,1274.073,29,1560,7,99,2022-06-30 15:27:34.434000,49E292D8,United States,United States,Full-Time,English,United States,Female,No
62bd8e4541944b781248e899,5e12b8f31e2e589287ce63ae,APPROVED,2022-06-30 11:51:39.268000,2022-06-30 12:20:19.763000,1720.495,39,1179,6,99,2022-06-30 15:27:34.521000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
62bd9944604ff380ab43c866,628e3768a418a3b5d079e097,APPROVED,2022-06-30 12:38:34.083000,2022-06-30 12:52:29.974000,835.891,26,380,3,99,2022-06-30 15:27:34.584000,NOCODE,United States,United States,Other,English,United States,Male,Yes
62bd995719673e469a7a768d,60bff9298f56d55c8ecd9adf,APPROVED,2022-06-30 12:39:12.159000,2022-06-30 12:59:17.646000,1205.487,31,1619,4,100,2022-06-30 15:27:34.643000,49E292D8,United States,United States,Full-Time,English,United States,Female,No
62bd9960bff474e5b5f8c306,5be08e69610cba000151f1f7,APPROVED,2022-06-30 12:38:58.025000,2022-06-30 13:11:11.722000,1933.697,26,1459,0,100,2022-06-30 15:27:34.699000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
62bd996a07151986d7298340,59e7477e3e4b5a00016aa4d2,APPROVED,2022-06-30 12:39:10.602000,2022-06-30 12:53:54.834000,884.232,57,2716,3,100,2022-06-30 15:27:34.942000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Male,No
62bd9973bc29760e03af7685,5d8108c0a6d2bf001afdb2d9,APPROVED,2022-06-30 12:39:17.779000,2022-06-30 12:57:16.057000,1078.278,37,1183,1,100,2022-06-30 15:27:35.028000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
62bd9ee2d1cf444b4b09648c,56ec9fa4f9ffc4000ac1941b,APPROVED,2022-06-30 13:02:32.594000,2022-06-30 13:23:45.033000,1272.439,34,679,2,100,2022-06-30 15:27:35.127000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Male,No
62bd9ef044839cdd80a82224,5d612ae16512d700159face7,APPROVED,2022-06-30 13:02:40.767000,2022-06-30 13:48:01.244000,2720.477,38,3108,6,100,2022-06-30 15:27:35.182000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Female,No
